Content,Date,Jour,Mois,Année,Utilisateur,Thème,Score,Compound,Sentiment,Mentions principales
"Quand je dis que je suis contre l’IVG, je parle bien entendu de transition énergétique car je suis contre l’IVG Immobilien, une entreprise allemande propriétaire des stockages Etzel où est entreposée une partie des réserves stratégiques de pétrole de l’Allemagne.",2023-04-10,10,4,2023,Thomas Barnish,,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.5696}",0.5696,Positif,"['pétrole', 'entreprise', 'allemand']"
"Quand je dis que je suis contre l’IVG, je parle bien entendu de transition énergétique car je suis contre l’IVG Immobilien, une entreprise allemande propriétaire des stockages Etzel où est entreposée une partie des réserves stratégiques de pétrole de l’Allemagne.",2023-04-10,10,4,2023,Thomas Barnish,,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.5696}",0.5696,Positif,"['pétrole', 'entreprise', 'allemand']"
"Santé devrait être moteur roue stratégie de développement transfert déterminisme rapports générations en voie développer davantage leurs territoires. 
1 définition. 
Réflexions 
Missions 
Continuité des actions entreprises. 
Durée transition énergétique. 3effets. 
Efforts pour t",2023-04-10,10,4,2023,hariche mourad,,"{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.4926}",0.4926,Positif,"['entreprise', 'développement']"
Je pense que la voiture thermique empire sérieusement la situation alors que la voiture électrique est une composante importante de la transition énergétique. Mais je ne crois certainement pas que le VE est une fin en soit qui va sauver le monde😉,2023-04-10,10,4,2023,Christophe TFf🇪🇺🇧🇪,,"{'neg': 0.083, 'neu': 0.739, 'pos': 0.178, 'compound': 0.68}",0.68,Positif,"['électrique', 'monde']"
En plus d’offrir une alternative plus propre elle est une sorte de cheval de Troie qui pénètre les consciences et les ouvrent aux autres moyens efficaces et nécessaires à la transition énergétique.,2023-04-10,10,4,2023,Christophe TFf🇪🇺🇧🇪,,"{'neg': 0.061, 'neu': 0.778, 'pos': 0.161, 'compound': 0.5778}",0.5778,Positif,[]
Et elle permet de mieux comprendre les concepts de rendement énergétique pour les appliquer à d’autres domaines tout aussi utiles à la transition énergétique.,2023-04-10,10,4,2023,Christophe TFf🇪🇺🇧🇪,,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.8402}",0.8402,Positif,[]
Je me demande comment vous aller accompagner la transition énergétique ces 15 prochaines années...,2023-04-10,10,4,2023,truc muche,,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.5271}",0.5271,Positif,[]
"La France vit au-dessus de ces moyens : défit budgétaire 165Md€, déficit commercial 165Md€, dette 3000Md€. Besoins d’investissement immenses : transition énergétique, santé, éducation, justice, défense.
Il faudra augmenter les impôts et que le régime des retraites s’équilibre.",2023-04-10,10,4,2023,Marc Ghinsberg,,"{'neg': 0.089, 'neu': 0.694, 'pos': 0.217, 'compound': 0.7096}",0.7096,Positif,"['santé', 'retraite']"
Pas avec mes sous (je vais changer de fournisseur du coup) investissez dans le programme ITER c'est l'avenir. La transition énergétique est une vaste fumisterie qui profite à une poignée de lobbies  et coûte très cher à la population.Ecoutez Loïc L Prigent...,2023-04-10,10,4,2023,sophie,,"{'neg': 0.074, 'neu': 0.808, 'pos': 0.118, 'compound': 0.5495}",0.5495,Positif,[]
Et moi je crois dans une transition énergétique inspirée des sciences et des technologies qui ne frustre pas les gens comme le ferait une décroissance brutale et imposée. Si on offre des alternatives qui diminuent notre impact sans (trop) frustrer on accélérera l’engouement,2023-04-10,10,4,2023,Christophe TFf🇪🇺🇧🇪,,"{'neg': 0.152, 'neu': 0.685, 'pos': 0.163, 'compound': 0.1523}",0.1523,Positif,['accélérer']
"7
On peut s'interroger sur la DIFFÉRENCE entre L'IMPORTANCE de son POUVOIR sur les questions sociétales (transition énergétique, LGBTI+, etc) et la MÉCONNAISSANCE du grand public de son influence réelle voire même de son existence.
Une OMERTA qui en rappelle une autre (FM).
⤵️",2023-04-11,11,4,2023,Pas ENDOCTRINÉ - J. Mouldeux ✊,,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.8516}",0.8516,Positif,['public']
"C'est un comble!
Comment la transition énergétique entraîne l'effondrement de nos industries...",2023-04-11,11,4,2023,Isa C,,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5271}",0.5271,Positif,[]
"Cette friche qui était tout sauf une friche mais une infrastructure essentielle pour la transition énergétique, pour le futur.",2023-04-11,11,4,2023,Jaffarrr avec deux F et trois R,,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}",0.4404,Positif,[]
"Les pays possédant les matières premières mettent en place toujours plus de régulations / restrictions à l'exportation. Pour les matières les plus critiques et essentielles à la transition énergétique, elles sont passées de 2.500 en 2009 à 13.000 en 2020.
oecd-ilibrary.org/docserver/…",2023-04-11,11,4,2023,Aymeric Pontier,,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.7276}",0.7276,Positif,['matière']
Transition énergétique : Il faut « traiter l’indemnisation des préjudices » – via @lemondefr lemonde.fr/economie/article/…,2023-04-11,11,4,2023,zer sinan,,"{'neg': 0.137, 'neu': 0.588, 'pos': 0.275, 'compound': 0.4215}",0.4215,Positif,['monde']
"Les municipalités jouent un rôle déterminant dans la transition énergétique. Soutenez la campagne Le Gaz, Naturellement Risqué en envoyant une lettre pré-écrite à votre municipalité pour adopter une loi pour sortir le gaz ""naturel"" des bâtiments du Québec!
sortonslegaz.com/greenpeace-…",2023-04-11,11,4,2023,Mathieu Drouin,,"{'neg': 0.032, 'neu': 0.687, 'pos': 0.281, 'compound': 0.8622}",0.8622,Positif,[]
"Nucléaire: dans l'Essonne, le gouvernement défend un ""plan Marshall des compétences"": La ministre de la Transition énergétique Agnès Pannier-Runacher a défendu mardi la mise en place d'un ""plan Marshall des compétences"" qui doit créer ""10.000 nouveaux… dlvr.it/SmKyqw",2023-04-11,11,4,2023,Metropolitic Nantes 🔁 Robot de retweet,,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.7177}",0.7177,Positif,"['ministre', 'nouveau', 'plan', 'gouvernement']"
Quand l'@OFA_TE cette ingérence Allemande au sein du ministère de la transition Energétique va-t-elle être dissoute ? fr.friends-against-wind.org/…,2023-04-11,11,4,2023,Rosemonde Pommier,,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4926}",0.4926,Positif,[]
"N'oubliez pas de vous inscrire à notre colloque --> Modéliser la complexité de la transition énergétique vers la carboneutralité : un défi pluridisciplinaire. 11 et 12 mai 2023
Acfas
lnkd.in/eeZUuzHM",2023-04-11,11,4,2023,Energy Modelling Hub,,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.6219}",0.6219,Positif,[]
_xDFE2__xD83D_ Remerciements à l'équipe de l’IFMEREE pour la visite de son centre de formation aux métiers des énergies renouvelables de Tanger. Une formation d'excellence pour les jeunes tournée vers la transition énergétique. Un beau partenariat accompagné par l'@AFD_France,2023-04-11,11,4,2023,La France au Maroc 🇫🇷🇪🇺,,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.8718}",0.8718,Positif,"['énergie', 'renouvelable']"
"La croissance de l'Afrique reste faible, la région pourrait mieux valoriser ses ressources naturelles en période de forte demande liée à la transition énergétique horizon-news.net/index.php/a…",2023-04-11,11,4,2023,Agence horizonnews,,"{'neg': 0.085, 'neu': 0.614, 'pos': 0.301, 'compound': 0.7506}",0.7506,Positif,[]
"#Angola #Uranium

La Namibie est le premier producteur africain d'uranium. Alors que ce minerai rencontre un intérêt croissant en raison de la transition énergétique, l'Angola veut se lancer sur ce nouveau marché en tirant profit de l’expérience namibienne.

Les deux pays ont tenu cette semaine plusieurs échanges portant sur la coopération dans l’exploitation des diamants en haute mer et de l’uranium, deux secteurs qui dominent le secteur minier namibien, a indiqué l'agence Ecofin.",2023-04-11,11,4,2023,Afrique Mère,,"{'neg': 0.014, 'neu': 0.849, 'pos': 0.137, 'compound': 0.8555}",0.8555,Positif,['nouveau']
"La collaboration intercommunale est une recette qui fonctionne et qui permet d'avancer dans la transition énergétique ! 💚💙 
Merci à notre Conseiller communal, Gwenaël Richard, en charge de l'énergie à #Massongex, d'être parmi les instigateurs ☀☀ ☀☀ 
#leCouragedAgir",2023-04-11,11,4,2023,Vert'libéraux Valais / Grünliberale Wallis,,"{'neg': 0.034, 'neu': 0.803, 'pos': 0.162, 'compound': 0.8061}",0.8061,Positif,['énergie']
"Les dessous de la transition énergétique
francetvinfo.fr/replay-magaz…",2023-04-11,11,4,2023,Cathy,,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404,Positif,['france']
"Les dirigeants de l'UE sont tombés sous l'emprise des gourous de la secte climatique. Ils détruisent l'économie européenne.
#transition énergétique #UE #TikTok vm.tiktok.com/ZMYGa691K/",2023-04-11,11,4,2023,DoudardDeLagree,,"{'neg': 0.166, 'neu': 0.703, 'pos': 0.131, 'compound': -0.3987}",-0.3987,Negatif,"['climat', 'économie']"
"C’est certain que les travailleurs concernés doivent s’auto-organiser et prendre un rôle central dans l’élaboration et la mise en œuvre de la transition énergétique, en attendant je reste attaché au principe de respect de la diversité des tactiques 😉

J’ai retrouvé le tweet :",2023-04-11,11,4,2023,Clément Renard,,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.7506}",0.7506,Positif,[]
➡️Cette journée marque également une étape importante dans le travail réalisé sur le devoir de mémoire du Débarquement de juin 1944. Un travail majeur qui permet de lier l’histoire de ce territoire à ce projet emblématique de la transition énergétique,2023-04-11,11,4,2023,Bruno Bensasson,,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.6114}",0.6114,Positif,['projet']
"La transition énergétique s'appuie aujourd'hui sur des industries aux externalités négatives importantes, ce qui représente un défi pour les investisseurs responsables. Cet article examine l'engagement comme alternative à l'exclusion : riacanada.ca/fr/magazine/un-… #ESG",2023-04-11,11,4,2023,RIA,,"{'neg': 0.129, 'neu': 0.59, 'pos': 0.282, 'compound': 0.5093}",0.5093,Positif,[]
"De la transition énergétique, les USA adopte l'IRA (Inflation Réduction Act) consistant en paquets de subventions.L'UE adopte des aides (subsides) pour réduire les émissions de CO2.Que des milliards!Bref,il s'agit des batteries élect. La Rdc,pays producteur,peut-elle en profiter?",2023-04-11,11,4,2023,Mabiti Angali,,"{'neg': 0.1, 'neu': 0.675, 'pos': 0.225, 'compound': 0.6884}",0.6884,Positif,[]
Un rendez-vous à ne pas manquer sur la #transition énergétique @CemExperts @IndustrieFrance @FondsE5T @I4CE_,2023-04-12,12,4,2023,Sylvianne Villaudiere,,"{'neg': 0.076, 'neu': 0.641, 'pos': 0.283, 'compound': 0.5938}",0.5938,Positif,[]
"#Benin: Voici des #choses à #savoir sur l'#Energie #solaire et la transition énergétique pour le #developpement #rural
#wasexo #Societe
@jeune_afrique @gouvbenin
@PatriceTalonPR @ortb_info
@PresidenceBenin @BWasexo
@BeninRetweets @BeninDiplomatie
libre-express.com/454/atelie…",2023-04-12,12,4,2023,Libre Express,,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.6808}",0.6808,Positif,['solaire']
"@boris_ravignon retoqué à l'@ademe : une bonne nouvelle pour la transition énergétique et l'environnement en France. L'argument du cumul des mandats aurait été décisif, mais pas celui de l'(in)existence des compétences dans le domaine du candidat.",2023-04-12,12,4,2023,Arnaud Delebarre,,"{'neg': 0.027, 'neu': 0.807, 'pos': 0.166, 'compound': 0.7351}",0.7351,Positif,[]
Je ne savais pas que l'actuel ministère de la transition énergétique était antinucléaire.,2023-04-12,12,4,2023,Romain Francois,,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.4404,Positif,['nucléaire']
"Le remplacement est déjà sur la table avec les programmes et projets de transition énergétique. L'hydrogène est l'hypothèse la plus probable avec l'électrification à marche forcée. Pour le reste, les défis sont déjà eux aussi anticipés pour les plus lucides.",2023-04-12,12,4,2023,Petite fleur de Sibérie,,"{'neg': 0.039, 'neu': 0.868, 'pos': 0.093, 'compound': 0.3612}",0.3612,Positif,['projet']
Transition énergétique: place au douloureux principe de réalité lopinion.fr/economie/transit…,2023-04-12,12,4,2023,l'Opinion,,"{'neg': 0.161, 'neu': 0.593, 'pos': 0.246, 'compound': 0.25}",0.25,Positif,[]
... instantané mais assez rapide pour qu'on ait des problèmes à suivre dans la transition énergétique sans subir des pénuries et de toutes façons incapable de maintenir la mondialisation suffisante pour tout faire.,2023-04-12,12,4,2023,Desseaux Joël,,"{'neg': 0.09, 'neu': 0.795, 'pos': 0.115, 'compound': 0.234}",0.234,Positif,['mondial']
"On va forcer les ménages à dépenser un argent qu’ils n’ont pas pour de nouveaux  équipements poussés par quelques groupes européens, sur fond de subventions publiques… Vive la transition énergétique !",2023-04-12,12,4,2023,Laurence A.Gougeon,,"{'neg': 0.0, 'neu': 0.768, 'pos': 0.232, 'compound': 0.6298}",0.6298,Positif,['nouveau']
"C'est ça, leur problème c'est certainement le climat. 
L'aide alimentaire mondiale c'est  8 milliards/an pour le monde entier
La transition énergétique c'est 60 milliards en 2023 juste pour la France.",2023-04-12,12,4,2023,marco nius,,"{'neg': 0.043, 'neu': 0.788, 'pos': 0.169, 'compound': 0.7081}",0.7081,Positif,"['climat', 'mondial', 'monde']"
"Avec une approche axée sur le client pour accroître l’utilisation des véhicules électriques, le Canada sera bien placé pour être un leader de la transition énergétique. Lisez un article de Sara Ganowski dans
@ElectricAutonmy: go.ey.com/3mrPWEe
#EYCanada",2023-04-12,12,4,2023,EY Canada,,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.5423}",0.5423,Positif,['électrique']
"Blablabla, ce gloubiboulga sur la transition énergétique ne passe plus.  La France est déjà dans ls pays vertueux pour le co2, & les français sont saturés par les restrictions, les pénuries & les prix astronomiques de l'alimentation & de l'énergie. 
Alors occupez vous ds français",2023-04-12,12,4,2023,Satelmarc,,"{'neg': 0.023, 'neu': 0.782, 'pos': 0.195, 'compound': 0.8658}",0.8658,Positif,"['énergie', 'vert', 'français', 'prix', 'co2']"
"« Accentuer les efforts de sobriété ». La ministre de la Transition énergétique Agnès Pannier-Runacher demande aux entreprises de donner l’exemple « pour entraîner ensuite les Français », en baissant notamment leur consommation de carburant midilibre.fr/2023/04/12/notr…",2023-04-12,12,4,2023,Manuel Cudel,,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.4404}",0.4404,Positif,"['ministre', 'entreprise', 'consommation']"
"📢 LA TRANSITION ENERGETIQUE : 5/05 - 10H/11H 
✅ Enjeux climatiques, énergétiques et environnementaux
✅ Mobilité verte 
✅ Efficacité énergétique
✅ Production d'énergie
✅ Financement et investissements ""Green""
⏩lnkd.in/eFbVdu8v
#transitionenergétique #mobiliteverte",2023-04-12,12,4,2023,URIOPSS BFC,,"{'neg': 0.212, 'neu': 0.576, 'pos': 0.211, 'compound': -0.3668}",-0.3668,Negatif,"['énergie', 'climat', 'vert']"
"Complètement d'accord avec toi. Les liens et arguments sont faiblement rapportés à la science, et la causalité/correlation des éléments décrits est douteuse. Tes points sur la technologie, l'inéquité entres les pays et la transition énergétique, etc. sont très justes aussi.",2023-04-12,12,4,2023,Audrey-Fred Lavoie (she/her),,"{'neg': 0.096, 'neu': 0.771, 'pos': 0.133, 'compound': 0.197}",0.197,Positif,[]
"""Notre ambition est d’augmenter la production d’électricité d’origine nucléaire"". Entretien avec la ministre de la Transition énergétique, Agnès Pannier-Runacher ⁦@Ecologie_Gouv⁩ @AgnesRunacher⁩  midilibre.fr/2023/04/12/notr…",2023-04-12,12,4,2023,Manuel Cudel,,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4404}",0.4404,Positif,"['ministre', 'nucléaire', 'production', 'électricité']"
"On nous place la « transition énergétique » comme une fatalité sans se demander si on en a vraiment besoin, puisque notre énergie est déjà verte et renouvelable. 🤷‍♂️🤷‍♂️🤷‍♂️

lesaffaires.com/strategie-d-…",2023-04-12,12,4,2023,Jean-Luc Proulx - Avec les agriculteurs hollandais,,"{'neg': 0.101, 'neu': 0.833, 'pos': 0.065, 'compound': -0.3818}",-0.3818,Negatif,"['énergie', 'renouvelable', 'besoin', 'vert']"
"On doit faire appel à l’hydrogène pour répondre aux besoins énergétiques du pays et de la planète dans un contexte de sécurité énergétique, de transition énergétique et de grands impératifs climatiques.
 
Pour en savoir plus : ow.ly/GiXt30suSna",2023-04-12,12,4,2023,Ressources naturelles,,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.8481}",0.8481,Positif,"['climat', 'plan', 'besoin']"
Transition énergétique: place au douloureux principe de réalité lopinion.fr/economie/transit…,2023-04-12,12,4,2023,l'Opinion Économie,,"{'neg': 0.161, 'neu': 0.593, 'pos': 0.246, 'compound': 0.25}",0.25,Positif,[]
"Je vois très bien ce que tu veux dire.

Mais je ne pense pas que ce soit les mêmes personnes pour autant.

Nucléaire, ENR, voiture électrique, transition énergétique, sobriété... la même hauteur de vue, pas les mêmes personnes.

Après peu de commentaires par rapport aux ❤️",2023-04-12,12,4,2023,Rodolphe Meyer,,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.6354}",0.6354,Positif,['électrique']
[Transition énergétique] La future loi de programmation énergie-climat (LPEC) suspendue à la crise politique buff.ly/41nMh9w Extrait du briefing de @ContexteTransp,2023-04-12,12,4,2023,Contexte,,"{'neg': 0.266, 'neu': 0.627, 'pos': 0.107, 'compound': -0.68}",-0.68,Negatif,"['énergie', 'climat', 'politique']"
"À Washington, discussion à point nommé avec Directrice Département Afrique @AtlanticCouncil @ramayade et son équipe :
- Sécurité & #Sahel 
- Accélérer la Transformation Digitale 
- La Technologie comme moteur de Croissance
- Changement Climatique & Transition Énergétique",2023-04-13,13,4,2023,Lassina Zerbo,,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.783}",0.783,Positif,[]
Transition énergétique: Le Maroc cité en exemple par la Banque mondiale aujourdhui.ma/economie/trans…,2023-04-13,13,4,2023,JosiMoha,,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,Positif,['mondial']
Des nouvelles de la transition énergétique allemande.,2023-04-13,13,4,2023,Vae Vix,,"{'neg': 0.132, 'neu': 0.549, 'pos': 0.319, 'compound': 0.4019}",0.4019,Positif,['allemand']
"Sur tous les sujets, le narratif officiel se fracasse contre le mur de la réalité et pourtant, les voix dissidentes sont quasi censurées : injections anti Covid, guerre en Ukraine, transition énergétique…",2023-04-13,13,4,2023,JJHN,,"{'neg': 0.23, 'neu': 0.667, 'pos': 0.104, 'compound': -0.7269}",-0.7269,Negatif,[]
"Rencontre avec Ousmane Mamadou Kane, Ministre des Affaires Economiques et des secteurs productifs de la #Mauritanie 🇲🇷 et sa délégation.

Nous avons échangé sur l'économie, la transition énergétique et les projets soutenus par la @BanqueMondiale pour un développement inclusif.",2023-04-13,13,4,2023,Ousmane Diagana,,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.7088}",0.7088,Positif,"['projet', 'économie', 'développement']"
"En attendant les variants .

Wé wé.... ou la prochaine inondation.
Le #Walgov pourra offrir des chaufferettes électriques aux sinistrés.
Juste avant la pseudo crise de l'énergie.
Transition énergétique agenda EU 2025.
Vous nous prenez vraiment pour des cons hein.",2023-04-13,13,4,2023,Kyrillos 🌍🤝💀,,"{'neg': 0.201, 'neu': 0.694, 'pos': 0.105, 'compound': -0.7515}",-0.7515,Negatif,"['énergie', 'électrique']"
"Le capital-investissement, acteur clé de la transition énergétique. @corporateknight @INSEAD buff.ly/41p7hN1",2023-04-13,13,4,2023,Conseiller.ca,,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4926}",0.4926,Positif,[]
"Quel dogmatisme, les allemands sont un peuple souverain et nous donne une leçon en matière de transition énergétique tout en transitionnant hors de l'atome.

Avec les 20 milliards de l'EPR d'une puissance de 1,6GW on aurait pu construire 10 parc éoliens offshore de 500 MW => 5GW",2023-04-13,13,4,2023,Pierre Vak 💬,,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.6553}",0.6553,Positif,"['allemand', 'éolien', 'matière']"
"""Les idées reçues sur la transition énergétique allemande sont légion en France. Pour les uns c´est un modèle à suivre, pour les autres c´est un véritable fiasco. Sur la base des informations référencées sur des sources officielles, les lecteurs pourront se former une opinion """,2023-04-13,13,4,2023,mathiou JA,,"{'neg': 0.06, 'neu': 0.696, 'pos': 0.244, 'compound': 0.7906}",0.7906,Positif,['allemand']
"Le 01 Novembre 2022, un communiqué du Ministère de la Transition Energétique et du Développement Durable (MTEDD) annonçait : ""… le MTEDD et l'Office National de l'Electricité et de l'Eau Potable (ONEE) ont lancé une expérience originale d'incitation à

ecoactu.ma/aucune-baisse-ven…",2023-04-13,13,4,2023,ecoactumaroc,,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.7998}",0.7998,Positif,[]
"C’est ASP et le ministère de la transition énergétique qui est le portail dédié à ce chèque où il y a un simulateur 
Allez sur le site chèque énergie où l’on fait la demande pour l’aide sur l’elec ou gaz et cliquez sur le lien vous arriverez sur le site",2023-04-13,13,4,2023,LE LI,,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.8313}",0.8313,Positif,['énergie']
"C’est + de 10 ans de travail collectif pour que nous soyons sécurisés en #énergie et ce n’est pas fini ! 

Nous allons avoir de + en + recours à l’électricité dans notre quotidien. Toutes les sources d’électricité décarbonées sont nécessaires à la transition énergétique.",2023-04-13,13,4,2023,Loïg Chesnais-Girard,,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.8065}",0.8065,Positif,"['énergie', 'électricité']"
"Pardonnez moi, je perçois mal le lien entre votre appel à accélérer la transition énergétique (que je soutiens sans réserve) et le soutien - si je comprends bien car le propos n’est guère clair - à des manifestations violentes contre une retenue d’eau.

A fortiori quand la pertinence de la retenue d’eau a été validée par des experts du domaine (qui n’est pas le vôtre)",2023-04-13,13,4,2023,Louis GODRON 🇺🇦,,"{'neg': 0.128, 'neu': 0.701, 'pos': 0.171, 'compound': 0.1045}",0.1045,Positif,['accélérer']
"Oui j’ai douté au début c’est pour ça que je suis allé sur un PC et vous arrivez sur le site de la transition énergétique 
Vous pouvez y accéder par le site chèque énergie où l’on fait la simulation",2023-04-13,13,4,2023,LE LI,,"{'neg': 0.048, 'neu': 0.822, 'pos': 0.13, 'compound': 0.4389}",0.4389,Positif,['énergie']
"Comment le parti @lesRepublicains veut torpiller la sécurité d'approvisionnement en électricité et la transition énergétique ? Simple, il dépose une PPL visant à limiter le développement de l'éolien. assemblee-nationale.fr/dyn/1… On attend le texte exigeant le retour de l'UNGG.",2023-04-13,13,4,2023,Valéry Laramée de Tannenberg,,"{'neg': 0.081, 'neu': 0.793, 'pos': 0.126, 'compound': 0.3786}",0.3786,Positif,"['développement', 'éolien', 'électricité', 'public']"
"en attendant les 3GW de nucléaire manquant vont inévitablement pousser les centrales fossiles,  gaz et charbon,  à tourner davantage",2023-04-13,13,4,2023,Transition énergétique,,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.3595}",-0.3595,Negatif,"['nucléaire', 'fossile', 'charbon']"
"Pour assurer la transition énergétique, l’UE a décidé qu’à l’horizon 2035, le parc automobile serait 100 % électrique. C’est le #lithium qui devient une ressource naturelle très convoitée et un élément stratégique. Va-t-on assister au retour des mines ?
toutsurgoogle.com/lithium-le…",2023-04-13,13,4,2023,Tout Sur Google,,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.9114}",0.9114,Positif,['électrique']
Transition énergétique : Bruxelles espère trouver un accord rapide avec les États-Unis sur les matériaux critiques sudouest.fr/environnement/cl…,2023-04-13,13,4,2023,Sud Ouest,,"{'neg': 0.119, 'neu': 0.511, 'pos': 0.37, 'compound': 0.5994}",0.5994,Positif,[]
"Les Institutions de Bretton Woods doivent être réformées pour mieux répondre aux besoins des Etats Membres. Les engagements pris en faveur des financements pour le climat tardent à se matérialiser. 
Nous comptons sur une transition énergétique  juste #Senegal",2023-04-13,13,4,2023,Oulimata Sarr,,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.8176}",0.8176,Positif,"['climat', 'besoin']"
Le tweet initial qui parle de faire la transition énergétique en  détruisant un village pour mettre une centrale est sans rapport avec la remarque qu'on détruit aussi un village pour un barrage ???,2023-04-13,13,4,2023,saudh,,"{'neg': 0.152, 'neu': 0.778, 'pos': 0.07, 'compound': -0.5171}",-0.5171,Negatif,[]
"Transition énergétique : L’Alberta est « bien placée », dit un ministre fédéral rc.ca/SmVyTX",2023-04-14,14,4,2023,ICI Alberta,,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.4767}",0.4767,Positif,['ministre']
lancées récemment que ce soit le chantier de la protection sociale ou la Charte de l’investissement De plus concernant la transition énergétique des lois qui étaient attendues depuis longtemps ont enfin été adoptées Il a également souligné l’importance d’assurer,2023-04-14,14,4,2023,인생은 계속됩니다,,"{'neg': 0.058, 'neu': 0.839, 'pos': 0.103, 'compound': 0.2263}",0.2263,Positif,['temps']
"Lieg wahrscheinlich daran, dass das in den anderen Ländern “transition energetique”, “transizione energetica”, “energy transition” oder ähnlich heißt. Heißt aber nicht dass die Länder nichts machen.",2023-04-14,14,4,2023,Valentin Bernard,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutre,[]
La transition énergétique est un enjeu crucial pour l'avenir de notre  planète. Il est essentiel que nous nous engagions dès maintenant dans  des actions concrètes pour réduire notre dépendance aux énergies  fossiles et favoriser l'utilisation de sources d'énergie renouvelable.,2023-04-14,14,4,2023,Kiwilhu Mbafé Tossi,,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.7351}",0.7351,Positif,"['énergie', 'fossile', 'renouvelable', 'plan']"
"#ConseilMEL 
👉Isabelle Mariage soutient la délibération et rappelle la nécessité d'un réseau de chaleur fort, solide et contribuant aux objectifs nationaux de la transition énergétique.
@MEL_Lille 
#ThreadAvenir",2023-04-14,14,4,2023,Métropole Avenir,,"{'neg': 0.029, 'neu': 0.777, 'pos': 0.193, 'compound': 0.7269}",0.7269,Positif,['objectif']
"Je peux ajouter qu’il est vrai que produire des déchets radioactifs est une mauvaise chose, mais il ne faut pas faire le sophisme de la solution parfaite. Le nucléaire est un élément clé de notre transition énergétique. Enfin, personne ne peut dire où sera France dans 1000 ans.",2023-04-14,14,4,2023,Black_science,,"{'neg': 0.067, 'neu': 0.84, 'pos': 0.093, 'compound': 0.1759}",0.1759,Positif,"['nucléaire', 'solution']"
"NegaWatt est utopique, il nécessite des baisses de conso drastiques aux conséquences dramatiques et inacceptables. Pour consommer moins de pétrole/gaz il faut davantage d'électricité, ce qu'oublie NegaWatt obnubilé par la sortie du nucléaire.",2023-04-14,14,4,2023,Transition énergétique,,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.7906}",-0.7906,Negatif,"['pétrole', 'nucléaire', 'électricité']"
Les émissions de CO2 de l'Allemagne restent beaucoup plus élevées que celles des pays qui utilisent le nucléaire.,2023-04-14,14,4,2023,Transition énergétique,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutre,['nucléaire']
