Date,Compound,Thème Écologique
2023-01-03,-0.6908,Politiques environnementales et écologiques du gouvernement français
2023-01-03,0.504,Politiques environnementales et écologiques du gouvernement français
2023-01-03,0.4019,Politiques environnementales et écologiques du gouvernement français
2023-01-03,0.504,Politiques environnementales et écologiques du gouvernement français
2023-01-03,-0.5454,Soutien et financement de projets écologiques
2023-01-03,0.8123,Soutien et financement de projets écologiques
2023-01-03,0.3129,Politiques environnementales et écologiques du gouvernement français
2023-01-03,0.3987,Soutien et financement de projets écologiques
2023-01-03,0.872,Politiques environnementales et écologiques du gouvernement français
2023-01-03,0.8061,Collectivités territoriales et développement durable
2023-01-03,-0.2505,Soutien et financement de projets écologiques
2023-01-04,0.0,Politiques environnementales et écologiques du gouvernement français
2023-01-04,0.7502,Soutien et financement de projets écologiques
2023-01-04,0.296,Politiques environnementales et écologiques du gouvernement français
2023-01-04,0.1007,Agricultures et politiques environnementales
2023-01-04,-0.327,Collectivités territoriales et développement durable
2023-01-04,0.5919,Collectivités territoriales et développement durable
2023-01-04,0.7845,Politiques environnementales et écologiques du gouvernement français
2023-01-04,0.296,Agricultures et politiques environnementales
2023-01-04,0.4926,Énergie et économie vers une société écologique
2023-01-04,0.4534,Politiques environnementales et écologiques du gouvernement français
2023-01-04,0.3527,Agricultures et politiques environnementales
2023-01-04,0.7847,Collectivités territoriales et développement durable
2023-01-04,0.6124,Politiques environnementales et écologiques du gouvernement français
2023-01-04,0.0258,Agricultures et politiques environnementales
2023-01-04,0.0258,Agricultures et politiques environnementales
2023-01-04,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-01-05,0.3863,Politiques environnementales et écologiques du gouvernement français
2023-01-05,0.4784,Énergie et économie vers une société écologique
2023-01-05,0.0258,Agricultures et politiques environnementales
2023-01-05,0.6562,Soutien et financement de projets écologiques
2023-01-05,0.5826,Politiques environnementales et écologiques du gouvernement français
2023-01-05,0.723,Soutien et financement de projets écologiques
2023-01-05,0.8176,Soutien et financement de projets écologiques
2023-01-05,0.6908,Collectivités territoriales et développement durable
2023-01-05,0.4404,Soutien et financement de projets écologiques
2023-01-05,0.7003,Collectivités territoriales et développement durable
2023-01-05,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-05,0.8547,Agricultures et politiques environnementales
2023-01-06,0.4926,Énergie et économie vers une société écologique
2023-01-06,0.4926,Soutien et financement de projets écologiques
2023-01-06,0.8176,Soutien et financement de projets écologiques
2023-01-06,0.5775,Collectivités territoriales et développement durable
2023-01-06,0.2942,Politiques environnementales et écologiques du gouvernement français
2023-01-06,-0.2244,Politiques environnementales et écologiques du gouvernement français
2023-01-06,0.4767,Politiques environnementales et écologiques du gouvernement français
2023-01-06,0.7835,Politiques environnementales et écologiques du gouvernement français
2023-01-06,0.3616,Politiques environnementales et écologiques du gouvernement français
2023-01-06,-0.9097,Énergie et économie vers une société écologique
2023-01-06,-0.3451,Politiques environnementales et écologiques du gouvernement français
2023-01-06,0.9001,Énergie et économie vers une société écologique
2023-01-06,0.3391,Soutien et financement de projets écologiques
2023-01-07,0.636,Soutien et financement de projets écologiques
2023-01-07,0.7263,Collectivités territoriales et développement durable
2023-01-07,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-01-07,0.7243,Politiques environnementales et écologiques du gouvernement français
2023-01-07,0.6249,Politiques environnementales et écologiques du gouvernement français
2023-01-07,0.9298,Agricultures et politiques environnementales
2023-01-07,0.7003,Politiques environnementales et écologiques du gouvernement français
2023-01-07,0.8313,Politiques environnementales et écologiques du gouvernement français
2023-01-07,0.6705,Soutien et financement de projets écologiques
2023-01-07,0.471,Politiques environnementales et écologiques du gouvernement français
2023-01-07,0.3147,Soutien et financement de projets écologiques
2023-01-07,0.6597,Politiques environnementales et écologiques du gouvernement français
2023-01-07,0.4926,Agricultures et politiques environnementales
2023-01-08,0.4404,Agricultures et politiques environnementales
2023-01-08,0.68,Politiques environnementales et écologiques du gouvernement français
2023-01-08,0.7661,Politiques environnementales et écologiques du gouvernement français
2023-01-08,0.5826,Énergie et économie vers une société écologique
2023-01-08,0.4926,Énergie et économie vers une société écologique
2023-01-08,-0.296,Énergie et économie vers une société écologique
2023-01-08,0.2942,Soutien et financement de projets écologiques
2023-01-08,0.8306,Énergie et économie vers une société écologique
2023-01-08,0.7955,Soutien et financement de projets écologiques
2023-01-08,0.571,Politiques environnementales et écologiques du gouvernement français
2023-01-08,0.5106,Collectivités territoriales et développement durable
2023-01-08,0.8306,Politiques environnementales et écologiques du gouvernement français
2023-01-08,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-08,0.69,Politiques environnementales et écologiques du gouvernement français
2023-01-08,-0.126,Politiques environnementales et écologiques du gouvernement français
2023-01-09,0.3612,Agricultures et politiques environnementales
2023-01-09,0.3826,Énergie et économie vers une société écologique
2023-01-09,0.4767,Agricultures et politiques environnementales
2023-01-09,0.6253,Énergie et économie vers une société écologique
2023-01-09,0.5401,Politiques environnementales et écologiques du gouvernement français
2023-01-09,0.4592,Agricultures et politiques environnementales
2023-01-09,0.8264,Politiques environnementales et écologiques du gouvernement français
2023-01-09,0.826,Politiques environnementales et écologiques du gouvernement français
2023-01-09,-0.2244,Soutien et financement de projets écologiques
2023-01-09,0.5423,Politiques environnementales et écologiques du gouvernement français
2023-01-09,0.6705,Soutien et financement de projets écologiques
2023-01-09,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-09,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-09,0.6696,Collectivités territoriales et développement durable
2023-01-10,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-10,0.5255,Collectivités territoriales et développement durable
2023-01-10,0.6114,Politiques environnementales et écologiques du gouvernement français
2023-01-10,0.8796,Énergie et économie vers une société écologique
2023-01-10,0.2325,Politiques environnementales et écologiques du gouvernement français
2023-01-10,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-10,0.3645,Politiques environnementales et écologiques du gouvernement français
2023-01-10,0.6106,Politiques environnementales et écologiques du gouvernement français
2023-01-10,0.6808,Collectivités territoriales et développement durable
2023-01-10,0.6341,Politiques environnementales et écologiques du gouvernement français
2023-01-10,0.5994,Soutien et financement de projets écologiques
2023-01-10,0.6808,Soutien et financement de projets écologiques
2023-01-10,0.4836,Politiques environnementales et écologiques du gouvernement français
2023-01-11,0.9323,Collectivités territoriales et développement durable
2023-01-11,0.802,Soutien et financement de projets écologiques
2023-01-11,0.4404,Soutien et financement de projets écologiques
2023-01-11,0.3147,Soutien et financement de projets écologiques
2023-01-11,0.7688,Soutien et financement de projets écologiques
2023-01-11,0.7633,Politiques environnementales et écologiques du gouvernement français
2023-01-11,0.5106,Soutien et financement de projets écologiques
2023-01-11,0.6007,Politiques environnementales et écologiques du gouvernement français
2023-01-11,0.7711,Collectivités territoriales et développement durable
2023-01-11,0.7506,Soutien et financement de projets écologiques
2023-01-12,0.0,Politiques environnementales et écologiques du gouvernement français
2023-01-12,0.0798,Politiques environnementales et écologiques du gouvernement français
2023-01-12,0.7003,Politiques environnementales et écologiques du gouvernement français
2023-01-12,0.3968,Énergie et économie vers une société écologique
2023-01-12,0.4926,Soutien et financement de projets écologiques
2023-01-12,0.3818,Énergie et économie vers une société écologique
2023-01-12,0.423,Énergie et économie vers une société écologique
2023-01-12,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-12,0.5719,Politiques environnementales et écologiques du gouvernement français
2023-01-12,0.5719,Politiques environnementales et écologiques du gouvernement français
2023-01-12,0.5719,Politiques environnementales et écologiques du gouvernement français
2023-01-12,0.5719,Politiques environnementales et écologiques du gouvernement français
2023-01-12,0.5719,Politiques environnementales et écologiques du gouvernement français
2023-01-12,0.5719,Politiques environnementales et écologiques du gouvernement français
2023-01-12,0.4753,Énergie et économie vers une société écologique
2023-01-13,0.6715,Soutien et financement de projets écologiques
2023-01-13,0.6597,Politiques environnementales et écologiques du gouvernement français
2023-01-13,0.796,Soutien et financement de projets écologiques
2023-01-13,0.0,Politiques environnementales et écologiques du gouvernement français
2023-01-13,0.7681,Collectivités territoriales et développement durable
2023-01-13,-0.2718,Énergie et économie vers une société écologique
2023-01-13,-0.1779,Politiques environnementales et écologiques du gouvernement français
2023-01-13,-0.1779,Politiques environnementales et écologiques du gouvernement français
2023-01-13,0.4574,Politiques environnementales et écologiques du gouvernement français
2023-01-13,-0.1779,Politiques environnementales et écologiques du gouvernement français
2023-01-13,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-13,0.7639,Énergie et économie vers une société écologique
2023-01-13,0.9509,Agricultures et politiques environnementales
2023-01-13,0.7964,Collectivités territoriales et développement durable
2023-01-13,-0.6237,Soutien et financement de projets écologiques
2023-01-13,-0.1779,Politiques environnementales et écologiques du gouvernement français
2023-01-13,0.658,Agricultures et politiques environnementales
2023-01-13,0.2028,Énergie et économie vers une société écologique
2023-01-14,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-14,0.8736,Politiques environnementales et écologiques du gouvernement français
2023-01-14,0.5707,Politiques environnementales et écologiques du gouvernement français
2023-01-14,0.8912,Collectivités territoriales et développement durable
2023-01-14,0.8201,Agricultures et politiques environnementales
2023-01-14,0.2003,Collectivités territoriales et développement durable
2023-01-14,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-14,-0.0516,Politiques environnementales et écologiques du gouvernement français
2023-01-14,-0.0011,Politiques environnementales et écologiques du gouvernement français
2023-01-14,-0.2494,Politiques environnementales et écologiques du gouvernement français
2023-01-14,-0.6046,Agricultures et politiques environnementales
2023-01-14,0.7579,Énergie et économie vers une société écologique
2023-01-14,0.5719,Soutien et financement de projets écologiques
2023-01-14,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-01-15,0.8061,Politiques environnementales et écologiques du gouvernement français
2023-01-15,0.877,Soutien et financement de projets écologiques
2023-01-15,0.4404,Soutien et financement de projets écologiques
2023-01-15,0.7269,Soutien et financement de projets écologiques
2023-01-15,0.9199,Collectivités territoriales et développement durable
2023-01-15,0.6988,Politiques environnementales et écologiques du gouvernement français
2023-01-15,-0.0271,Politiques environnementales et écologiques du gouvernement français
2023-01-15,0.7177,Soutien et financement de projets écologiques
2023-01-15,-0.2905,Soutien et financement de projets écologiques
2023-01-15,0.5696,Agricultures et politiques environnementales
2023-01-15,-0.5684,Agricultures et politiques environnementales
2023-01-15,0.5848,Politiques environnementales et écologiques du gouvernement français
2023-01-15,0.5271,Soutien et financement de projets écologiques
2023-01-16,0.5722,Politiques environnementales et écologiques du gouvernement français
2023-01-16,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-16,0.128,Collectivités territoriales et développement durable
2023-01-16,0.5526,Agricultures et politiques environnementales
2023-01-16,0.5349,Soutien et financement de projets écologiques
2023-01-16,0.5526,Agricultures et politiques environnementales
2023-01-16,0.5562,Soutien et financement de projets écologiques
2023-01-16,0.3826,Énergie et économie vers une société écologique
2023-01-16,0.8772,Soutien et financement de projets écologiques
2023-01-16,0.4404,Soutien et financement de projets écologiques
2023-01-16,-0.4464,Soutien et financement de projets écologiques
2023-01-16,0.6476,Soutien et financement de projets écologiques
2023-01-16,0.6413,Agricultures et politiques environnementales
2023-01-16,0.7644,Énergie et économie vers une société écologique
2023-01-17,0.4372,Politiques environnementales et écologiques du gouvernement français
2023-01-17,0.8519,Politiques environnementales et écologiques du gouvernement français
2023-01-17,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-01-17,0.663,Politiques environnementales et écologiques du gouvernement français
2023-01-17,0.5733,Politiques environnementales et écologiques du gouvernement français
2023-01-17,0.8687,Collectivités territoriales et développement durable
2023-01-17,0.0772,Soutien et financement de projets écologiques
2023-01-17,0.7712,Soutien et financement de projets écologiques
2023-01-18,0.9115,Énergie et économie vers une société écologique
2023-01-18,0.8392,Collectivités territoriales et développement durable
2023-01-18,-0.5551,Énergie et économie vers une société écologique
2023-01-18,0.2244,Soutien et financement de projets écologiques
2023-01-18,0.6249,Politiques environnementales et écologiques du gouvernement français
2023-01-18,0.2244,Agricultures et politiques environnementales
2023-01-18,0.7997,Énergie et économie vers une société écologique
2023-01-18,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-18,-0.7605,Soutien et financement de projets écologiques
2023-01-18,0.8061,Soutien et financement de projets écologiques
2023-01-18,0.9558,Politiques environnementales et écologiques du gouvernement français
2023-01-18,0.5439,Énergie et économie vers une société écologique
2023-01-18,0.2327,Soutien et financement de projets écologiques
2023-01-18,0.3987,Politiques environnementales et écologiques du gouvernement français
2023-01-18,0.5229,Collectivités territoriales et développement durable
2023-01-18,-0.3321,Politiques environnementales et écologiques du gouvernement français
2023-01-18,0.0258,Politiques environnementales et écologiques du gouvernement français
2023-01-18,0.6808,Politiques environnementales et écologiques du gouvernement français
2023-01-19,0.6696,Collectivités territoriales et développement durable
2023-01-19,0.4404,Soutien et financement de projets écologiques
2023-01-19,0.6103,Collectivités territoriales et développement durable
2023-01-19,0.7772,Énergie et économie vers une société écologique
2023-01-19,0.7003,Politiques environnementales et écologiques du gouvernement français
2023-01-19,0.4404,Agricultures et politiques environnementales
2023-01-19,0.0258,Politiques environnementales et écologiques du gouvernement français
2023-01-19,0.8832,Politiques environnementales et écologiques du gouvernement français
2023-01-19,0.4574,Politiques environnementales et écologiques du gouvernement français
2023-01-19,0.8988,Agricultures et politiques environnementales
2023-01-19,0.7701,Soutien et financement de projets écologiques
2023-01-19,0.6996,Politiques environnementales et écologiques du gouvernement français
2023-01-19,0.8165,Politiques environnementales et écologiques du gouvernement français
2023-01-19,0.7959,Politiques environnementales et écologiques du gouvernement français
2023-01-19,0.7815,Politiques environnementales et écologiques du gouvernement français
2023-01-19,0.7777,Énergie et économie vers une société écologique
2023-01-19,0.902,Politiques environnementales et écologiques du gouvernement français
2023-01-20,0.6124,Collectivités territoriales et développement durable
2023-01-20,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-20,0.6808,Énergie et économie vers une société écologique
2023-01-20,0.8079,Soutien et financement de projets écologiques
2023-01-20,0.8011,Soutien et financement de projets écologiques
2023-01-20,0.5859,Énergie et économie vers une société écologique
2023-01-20,0.4926,Énergie et économie vers une société écologique
2023-01-20,0.7257,Soutien et financement de projets écologiques
2023-01-20,0.4404,Soutien et financement de projets écologiques
2023-01-20,0.4404,Collectivités territoriales et développement durable
2023-01-20,0.4404,Agricultures et politiques environnementales
2023-01-20,0.4404,Agricultures et politiques environnementales
2023-01-21,0.6765,Politiques environnementales et écologiques du gouvernement français
2023-01-21,0.5261,Politiques environnementales et écologiques du gouvernement français
2023-01-21,0.6124,Collectivités territoriales et développement durable
2023-01-21,0.3612,Soutien et financement de projets écologiques
2023-01-21,0.8168,Énergie et économie vers une société écologique
2023-01-21,0.7257,Soutien et financement de projets écologiques
2023-01-21,0.6705,Politiques environnementales et écologiques du gouvernement français
2023-01-21,0.5826,Politiques environnementales et écologiques du gouvernement français
2023-01-21,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-01-21,0.128,Politiques environnementales et écologiques du gouvernement français
2023-01-21,0.7998,Énergie et économie vers une société écologique
2023-01-22,0.8617,Politiques environnementales et écologiques du gouvernement français
2023-01-22,0.6812,Agricultures et politiques environnementales
2023-01-22,0.4372,Politiques environnementales et écologiques du gouvernement français
2023-01-22,0.3217,Politiques environnementales et écologiques du gouvernement français
2023-01-22,0.4956,Politiques environnementales et écologiques du gouvernement français
2023-01-22,0.5996,Politiques environnementales et écologiques du gouvernement français
2023-01-22,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-01-22,0.8037,Politiques environnementales et écologiques du gouvernement français
2023-01-22,0.4137,Collectivités territoriales et développement durable
2023-01-22,0.3365,Soutien et financement de projets écologiques
2023-01-22,0.4956,Politiques environnementales et écologiques du gouvernement français
2023-01-22,0.1739,Politiques environnementales et écologiques du gouvernement français
2023-01-22,0.4137,Collectivités territoriales et développement durable
2023-01-22,0.5913,Politiques environnementales et écologiques du gouvernement français
2023-01-22,0.8309,Collectivités territoriales et développement durable
2023-01-23,0.8316,Agricultures et politiques environnementales
2023-01-23,0.5283,Énergie et économie vers une société écologique
2023-01-23,0.128,Soutien et financement de projets écologiques
2023-01-23,0.6588,Collectivités territoriales et développement durable
2023-01-23,0.8327,Politiques environnementales et écologiques du gouvernement français
2023-01-23,0.8784,Soutien et financement de projets écologiques
2023-01-23,0.6476,Énergie et économie vers une société écologique
2023-01-23,0.3826,Énergie et économie vers une société écologique
2023-01-23,0.7088,Soutien et financement de projets écologiques
2023-01-23,0.6917,Énergie et économie vers une société écologique
2023-01-23,-0.126,Soutien et financement de projets écologiques
2023-01-23,0.5399,Agricultures et politiques environnementales
2023-01-23,0.5399,Soutien et financement de projets écologiques
2023-01-23,0.7691,Politiques environnementales et écologiques du gouvernement français
2023-01-23,0.6124,Collectivités territoriales et développement durable
2023-01-24,0.9098,Politiques environnementales et écologiques du gouvernement français
2023-01-24,0.8126,Soutien et financement de projets écologiques
2023-01-24,0.7712,Soutien et financement de projets écologiques
2023-01-24,-0.2057,Politiques environnementales et écologiques du gouvernement français
2023-01-24,-0.4577,Soutien et financement de projets écologiques
2023-01-24,-0.0516,Politiques environnementales et écologiques du gouvernement français
2023-01-24,0.5994,Collectivités territoriales et développement durable
2023-01-24,0.6251,Soutien et financement de projets écologiques
2023-01-24,0.4199,Énergie et économie vers une société écologique
2023-01-24,0.4059,Énergie et économie vers une société écologique
2023-01-24,0.0276,Soutien et financement de projets écologiques
2023-01-24,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-24,0.7505,Politiques environnementales et écologiques du gouvernement français
2023-01-24,0.6369,Politiques environnementales et écologiques du gouvernement français
2023-01-24,0.5859,Politiques environnementales et écologiques du gouvernement français
2023-01-25,0.8178,Collectivités territoriales et développement durable
2023-01-25,0.92,Énergie et économie vers une société écologique
2023-01-25,0.8178,Collectivités territoriales et développement durable
2023-01-25,0.8823,Politiques environnementales et écologiques du gouvernement français
2023-01-25,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-25,0.9036,Soutien et financement de projets écologiques
2023-01-25,0.6284,Soutien et financement de projets écologiques
2023-01-25,0.6488,Soutien et financement de projets écologiques
2023-01-25,0.5399,Politiques environnementales et écologiques du gouvernement français
2023-01-25,0.7622,Énergie et économie vers une société écologique
2023-01-25,0.2732,Politiques environnementales et écologiques du gouvernement français
2023-01-25,0.4898,Agricultures et politiques environnementales
2023-01-26,-0.2023,Agricultures et politiques environnementales
2023-01-26,0.3421,Politiques environnementales et écologiques du gouvernement français
2023-01-26,0.0624,Énergie et économie vers une société écologique
2023-01-26,0.7783,Agricultures et politiques environnementales
2023-01-26,0.4707,Politiques environnementales et écologiques du gouvernement français
2023-01-26,0.8402,Énergie et économie vers une société écologique
2023-01-26,0.786,Politiques environnementales et écologiques du gouvernement français
2023-01-26,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-01-26,0.8225,Soutien et financement de projets écologiques
2023-01-26,0.5562,Agricultures et politiques environnementales
2023-01-26,0.4574,Énergie et économie vers une société écologique
2023-01-26,0.6892,Politiques environnementales et écologiques du gouvernement français
2023-01-26,0.68,Soutien et financement de projets écologiques
2023-01-26,0.6988,Politiques environnementales et écologiques du gouvernement français
2023-01-26,0.6784,Soutien et financement de projets écologiques
2023-01-26,0.5562,Politiques environnementales et écologiques du gouvernement français
2023-01-26,0.7088,Soutien et financement de projets écologiques
2023-01-26,-0.4767,Énergie et économie vers une société écologique
2023-01-26,-0.4767,Énergie et économie vers une société écologique
2023-01-26,0.555,Politiques environnementales et écologiques du gouvernement français
2023-01-27,0.2003,Collectivités territoriales et développement durable
2023-01-27,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-01-27,0.7418,Collectivités territoriales et développement durable
2023-01-27,0.4926,Soutien et financement de projets écologiques
2023-01-27,0.8025,Collectivités territoriales et développement durable
2023-01-27,0.6806,Politiques environnementales et écologiques du gouvernement français
2023-01-27,0.6996,Collectivités territoriales et développement durable
2023-01-27,0.8553,Collectivités territoriales et développement durable
2023-01-27,0.4767,Soutien et financement de projets écologiques
2023-01-27,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-28,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-01-28,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-28,-0.7488,Politiques environnementales et écologiques du gouvernement français
2023-01-28,0.4025,Énergie et économie vers une société écologique
2023-01-28,0.717,Politiques environnementales et écologiques du gouvernement français
2023-01-28,0.7263,Politiques environnementales et écologiques du gouvernement français
2023-01-28,0.8011,Soutien et financement de projets écologiques
2023-01-28,0.4011,Soutien et financement de projets écologiques
2023-01-28,0.5399,Politiques environnementales et écologiques du gouvernement français
2023-01-28,0.5439,Politiques environnementales et écologiques du gouvernement français
2023-01-28,0.4404,Soutien et financement de projets écologiques
2023-01-28,0.8517,Soutien et financement de projets écologiques
2023-01-28,0.4389,Agricultures et politiques environnementales
2023-01-29,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-29,0.5399,Politiques environnementales et écologiques du gouvernement français
2023-01-29,-0.128,Politiques environnementales et écologiques du gouvernement français
2023-01-29,0.1761,Agricultures et politiques environnementales
2023-01-29,0.8689,Soutien et financement de projets écologiques
2023-01-29,0.69,Politiques environnementales et écologiques du gouvernement français
2023-01-29,0.3382,Politiques environnementales et écologiques du gouvernement français
2023-01-29,0.6497,Politiques environnementales et écologiques du gouvernement français
2023-01-30,0.5106,Soutien et financement de projets écologiques
2023-01-30,-0.3182,Politiques environnementales et écologiques du gouvernement français
2023-01-30,0.3612,Politiques environnementales et écologiques du gouvernement français
2023-01-30,0.6249,Énergie et économie vers une société écologique
2023-01-30,0.3313,Politiques environnementales et écologiques du gouvernement français
2023-01-30,-0.3632,Politiques environnementales et écologiques du gouvernement français
2023-01-30,0.4412,Politiques environnementales et écologiques du gouvernement français
2023-01-30,0.3826,Énergie et économie vers une société écologique
2023-01-30,0.4007,Soutien et financement de projets écologiques
2023-01-30,0.6124,Collectivités territoriales et développement durable
2023-01-30,0.6239,Énergie et économie vers une société écologique
2023-01-30,0.8481,Politiques environnementales et écologiques du gouvernement français
2023-01-30,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-01-30,0.5399,Soutien et financement de projets écologiques
2023-01-30,0.4926,Soutien et financement de projets écologiques
2023-01-30,0.0516,Soutien et financement de projets écologiques
2023-01-30,0.7777,Politiques environnementales et écologiques du gouvernement français
2023-01-31,0.6114,Politiques environnementales et écologiques du gouvernement français
2023-01-31,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-01-31,0.7177,Agricultures et politiques environnementales
2023-01-31,0.7177,Agricultures et politiques environnementales
2023-01-31,0.6249,Politiques environnementales et écologiques du gouvernement français
2023-01-31,-0.4926,Politiques environnementales et écologiques du gouvernement français
2023-01-31,0.3818,Politiques environnementales et écologiques du gouvernement français
2023-01-31,-0.3004,Soutien et financement de projets écologiques
2023-01-31,0.1007,Soutien et financement de projets écologiques
2023-01-31,0.8545,Énergie et économie vers une société écologique
2023-01-31,0.8739,Politiques environnementales et écologiques du gouvernement français
2023-01-31,0.5267,Soutien et financement de projets écologiques
2023-01-31,0.7205,Politiques environnementales et écologiques du gouvernement français
2023-01-31,0.6114,Énergie et économie vers une société écologique
2023-02-01,0.5106,Politiques environnementales et écologiques du gouvernement français
2023-02-01,0.7906,Agricultures et politiques environnementales
2023-02-01,0.0,Politiques environnementales et écologiques du gouvernement français
2023-02-01,0.8442,Agricultures et politiques environnementales
2023-02-01,0.8625,Soutien et financement de projets écologiques
2023-02-01,0.4926,Soutien et financement de projets écologiques
2023-02-01,0.0772,Politiques environnementales et écologiques du gouvernement français
2023-02-01,0.0772,Politiques environnementales et écologiques du gouvernement français
2023-02-01,-0.1043,Politiques environnementales et écologiques du gouvernement français
2023-02-01,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-02-01,0.6696,Soutien et financement de projets écologiques
2023-02-02,0.4926,Soutien et financement de projets écologiques
2023-02-02,0.5242,Soutien et financement de projets écologiques
2023-02-02,0.4926,Soutien et financement de projets écologiques
2023-02-02,0.8017,Soutien et financement de projets écologiques
2023-02-02,0.5719,Politiques environnementales et écologiques du gouvernement français
2023-02-02,0.8007,Politiques environnementales et écologiques du gouvernement français
2023-02-02,0.5859,Politiques environnementales et écologiques du gouvernement français
2023-02-02,0.9214,Soutien et financement de projets écologiques
2023-02-02,0.7707,Soutien et financement de projets écologiques
2023-02-02,-0.4576,Énergie et économie vers une société écologique
2023-02-02,0.5255,Soutien et financement de projets écologiques
2023-02-02,0.5837,Agricultures et politiques environnementales
2023-02-02,0.5719,Politiques environnementales et écologiques du gouvernement français
2023-02-02,0.7633,Énergie et économie vers une société écologique
2023-02-02,0.5983,Soutien et financement de projets écologiques
2023-02-02,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-02-02,0.6496,Collectivités territoriales et développement durable
2023-02-02,0.453,Collectivités territoriales et développement durable
2023-02-03,0.4939,Soutien et financement de projets écologiques
2023-02-03,0.4926,Politiques environnementales et écologiques du gouvernement français
2023-02-03,0.7696,Agricultures et politiques environnementales
2023-02-03,0.7891,Soutien et financement de projets écologiques
2023-02-03,0.5139,Politiques environnementales et écologiques du gouvernement français
2023-02-03,0.4926,Collectivités territoriales et développement durable
2023-02-03,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-02-03,0.7959,Énergie et économie vers une société écologique
2023-02-03,0.5775,Énergie et économie vers une société écologique
2023-02-04,0.5106,Soutien et financement de projets écologiques
2023-02-04,0.3182,Soutien et financement de projets écologiques
2023-02-04,0.3382,Politiques environnementales et écologiques du gouvernement français
2023-02-04,0.5719,Soutien et financement de projets écologiques
2023-02-04,0.7003,Agricultures et politiques environnementales
2023-02-04,0.3011,Politiques environnementales et écologiques du gouvernement français
2023-02-04,0.4404,Soutien et financement de projets écologiques
2023-02-04,0.2523,Politiques environnementales et écologiques du gouvernement français
2023-02-04,0.8541,Soutien et financement de projets écologiques
2023-02-04,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-02-04,0.691,Énergie et économie vers une société écologique
2023-02-04,0.4019,Politiques environnementales et écologiques du gouvernement français
2023-02-04,0.7772,Politiques environnementales et écologiques du gouvernement français
2023-02-04,0.6114,Collectivités territoriales et développement durable
2023-02-04,0.4374,Soutien et financement de projets écologiques
2023-02-04,-0.0201,Politiques environnementales et écologiques du gouvernement français
2023-02-04,0.7256,Soutien et financement de projets écologiques
2023-02-05,0.7393,Politiques environnementales et écologiques du gouvernement français
2023-02-05,0.5399,Politiques environnementales et écologiques du gouvernement français
2023-02-05,0.7322,Politiques environnementales et écologiques du gouvernement français
2023-02-05,0.2023,Politiques environnementales et écologiques du gouvernement français
2023-02-05,0.3561,Soutien et financement de projets écologiques
2023-02-05,0.7851,Politiques environnementales et écologiques du gouvernement français
2023-02-05,0.8021,Politiques environnementales et écologiques du gouvernement français
2023-02-05,0.5719,Politiques environnementales et écologiques du gouvernement français
2023-02-05,0.8653,Soutien et financement de projets écologiques
2023-02-05,0.6369,Soutien et financement de projets écologiques
2023-02-05,0.0516,Énergie et économie vers une société écologique
2023-02-05,0.8176,Soutien et financement de projets écologiques
2023-02-05,0.7964,Soutien et financement de projets écologiques
2023-02-05,0.504,Soutien et financement de projets écologiques
2023-02-05,-0.1754,Soutien et financement de projets écologiques
2023-02-05,0.4404,Soutien et financement de projets écologiques
2023-02-06,0.5399,Politiques environnementales et écologiques du gouvernement français
2023-02-06,0.4767,Politiques environnementales et écologiques du gouvernement français
2023-02-06,0.6848,Politiques environnementales et écologiques du gouvernement français
2023-02-06,0.7351,Soutien et financement de projets écologiques
2023-02-06,0.8655,Soutien et financement de projets écologiques
2023-02-06,0.296,Collectivités territoriales et développement durable
2023-02-06,0.5053,Soutien et financement de projets écologiques
